Depth,Interval,Drilling_hour,Drilling_time,ROP,WOB,RPM_Total,TQ_Table,Si,Shale,Dolomite,Limestone
5439,128,54.6,4.9,2.34,57.3,280.506,8.57,63.82860922,31.42215163,0.166379963,4.582859191
5439.2,128.2,54.8,7.9,2.34,56.37,280.363,8.35,63.82860922,31.42215163,0.166379963,4.582859191
5439.4,128.4,54.8,4.2,2.34,58.1,280.363,8.64,63.82860922,31.42215163,0.166379963,4.582859191
5439.6,128.6,54.9,5.7,2.34,57.8,280.363,8.38,63.82860922,31.42215163,0.166379963,4.582859191
5439.8,128.8,55,6.7,2.34,57.2,280.363,8.51,63.82860922,31.42215163,0.166379963,4.582859191
5440,129,55.1,4.9,2.34,56.63,280.363,8.51,63.03720908,32.97712008,0.20821344,3.777457406
5440.2,129.2,55.2,5.7,2.34,58.6,280.363,8.47,63.03720908,32.97712008,0.20821344,3.777457406
5440.4,129.4,55.3,7.1,2.34,60.27,280.506,8.29,63.03720908,32.97712008,0.20821344,3.777457406
5440.6,129.6,55.4,5.2,2.34,41.04,276.645,7.76,63.03720908,32.97712008,0.20821344,3.777457406
5440.8,129.8,55.5,5.5,2.34,72.62,280.363,8.6,63.03720908,32.97712008,0.20821344,3.777457406
5441,130,55.6,6.4,2.34,70.92,280.506,8.78,65.47067945,30.76074122,0.033043765,3.735535567
5441.2,130.2,55.7,4.8,2.34,72.84,280.363,8.91,65.47067945,30.76074122,0.033043765,3.735535567
5441.4,130.4,55.8,6.3,2.34,62.93,280.363,8.61,65.47067945,30.76074122,0.033043765,3.735535567
5441.6,130.6,55.9,5.1,2.34,60.87,280.506,8.8,65.47067945,30.76074122,0.033043765,3.735535567
5441.8,130.8,56,4.6,2.34,61.56,280.363,8.76,65.47067945,30.76074122,0.033043765,3.735535567
5442,131,56.1,6.5,2.34,63.42,280.363,8.75,65.33577988,31.03397044,0.006266961,3.623982718
5442.2,131.2,56.2,5.8,2.34,62.79,280.363,8.53,65.33577988,31.03397044,0.006266961,3.623982718
5442.4,131.4,56.3,5.5,2.34,64.06,280.363,8.62,65.33577988,31.03397044,0.006266961,3.623982718
5442.6,131.6,56.4,5.7,2.33,63.12,280.363,8.82,65.33577988,31.03397044,0.006266961,3.623982718
5442.8,131.8,56.4,4.6,2.34,64.96,280.506,8.72,65.33577988,31.03397044,0.006266961,3.623982718
5443,132,56.6,6.7,2.33,65,280.363,8.89,65.9506931,30.37592294,0.044493683,3.628890272
5443.2,132.2,56.6,4.1,2.33,61.15,280.363,8.75,65.9506931,30.37592294,0.044493683,3.628890272
5443.4,132.4,56.7,4.8,2.34,66.2,280.363,9.03,65.9506931,30.37592294,0.044493683,3.628890272
5443.6,132.6,56.8,4.6,2.34,61.64,280.363,8.78,65.9506931,30.37592294,0.044493683,3.628890272
5443.8,132.8,56.9,4.6,2.34,61.66,280.363,8.81,65.9506931,30.37592294,0.044493683,3.628890272
5444,133,56.9,4.7,2.34,60.85,280.506,8.78,67.9462942,28.34088943,0.022055749,3.690760624
5444.2,133.2,57,5.4,2.34,62.28,280.363,8.66,67.9462942,28.34088943,0.022055749,3.690760624
5444.4,133.4,57.1,4.8,2.34,66.33,280.363,8.91,67.9462942,28.34088943,0.022055749,3.690760624
5444.6,133.6,57.2,4.5,2.34,65.55,280.363,8.83,67.9462942,28.34088943,0.022055749,3.690760624
5444.8,133.8,57.3,4.7,2.34,66.57,280.363,8.95,67.9462942,28.34088943,0.022055749,3.690760624
5445,134,57.3,4.9,2.34,68.17,280.506,8.8,68.82162988,28.07792232,0.120498343,2.979949457
5445.2,134.2,57.4,5.1,2.34,68.66,280.363,8.74,68.82162988,28.07792232,0.120498343,2.979949457
5445.4,134.4,57.5,4.7,2.34,68.27,280.363,8.83,68.82162988,28.07792232,0.120498343,2.979949457
5445.6,134.6,57.6,6.4,2.34,68.65,280.506,8.78,68.82162988,28.07792232,0.120498343,2.979949457
5445.8,134.8,57.7,5.4,2.34,29.64,280.363,7.86,68.82162988,28.07792232,0.120498343,2.979949457
5446,135,57.8,5.8,2.34,59.96,279.363,8.6,68.95676532,27.35628375,0.019629647,3.66732129
5446.2,135.2,57.9,5.7,2.34,60.62,280.506,8.58,68.95676532,27.35628375,0.019629647,3.66732129
5446.4,135.4,58,5,2.34,60.42,280.363,8.62,68.95676532,27.35628375,0.019629647,3.66732129
5446.6,135.6,58.1,5.6,2.34,61.13,280.363,8.69,68.95676532,27.35628375,0.019629647,3.66732129
5446.8,135.8,58.2,5.5,2.34,59.24,280.363,8.47,68.95676532,27.35628375,0.019629647,3.66732129
5447,136,58.3,6.1,2.33,60.82,280.506,8.46,65.96500388,30.19252188,0.101482015,3.740992217
5447.2,136.2,58.3,4.3,2.33,68.83,280.363,8.67,65.96500388,30.19252188,0.101482015,3.740992217
5447.4,136.4,58.4,5.8,2.33,71.46,280.363,8.69,65.96500388,30.19252188,0.101482015,3.740992217
5447.6,136.6,58.5,6.3,2.33,71.35,280.506,8.65,65.96500388,30.19252188,0.101482015,3.740992217
5447.8,136.8,58.7,8,2.33,71.75,280.363,8.47,65.96500388,30.19252188,0.101482015,3.740992217
5448,137,58.7,4.3,2.33,70.86,280.506,8.76,69.36786394,27.22297045,0.11625279,3.292912819
5448.2,137.2,58.8,4.5,2.33,70.75,280.363,8.78,69.36786394,27.22297045,0.11625279,3.292912819
5448.4,137.4,58.9,5.2,2.33,70.81,280.363,8.89,69.36786394,27.22297045,0.11625279,3.292912819
5448.6,137.6,59,3.8,2.33,69.16,280.363,8.85,69.36786394,27.22297045,0.11625279,3.292912819
5448.8,137.8,59.1,5.8,2.33,72.67,280.363,8.81,69.36786394,27.22297045,0.11625279,3.292912819
5449,138,59.1,4.8,2.33,69.23,280.506,8.72,70.87720742,25.14380444,0.219657786,3.759330354
5449.2,138.2,59.2,4.5,2.33,72.2,280.363,8.83,70.87720742,25.14380444,0.219657786,3.759330354
5449.4,138.4,59.3,5.1,2.33,71.46,280.363,8.88,70.87720742,25.14380444,0.219657786,3.759330354
5449.6,138.6,59.4,4.7,2.33,71.67,280.363,8.72,70.87720742,25.14380444,0.219657786,3.759330354
5449.8,138.8,59.5,5.2,2.33,42.35,280.506,7.95,70.87720742,25.14380444,0.219657786,3.759330354
5450,139,59.5,3.5,2.34,72.59,280.363,8.97,67.87872523,28.55612902,0.107733553,3.457412201
5450.2,139.2,59.6,3.9,2.34,76.16,280.363,8.83,67.87872523,28.55612902,0.107733553,3.457412201
5450.4,139.4,59.7,4.2,2.34,80.49,280.363,9.04,67.87872523,28.55612902,0.107733553,3.457412201
5450.6,139.6,59.7,3.7,2.34,79.58,280.506,8.85,67.87872523,28.55612902,0.107733553,3.457412201
5450.8,139.8,59.8,5.1,2.34,79.5,280.363,8.97,67.87872523,28.55612902,0.107733553,3.457412201
5451,140,59.9,4.9,2.34,77.3,280.363,8.96,58.54907512,38.40606795,0.059464083,2.985392845
5451.2,140.2,59.9,3.8,2.34,74.17,280.363,8.72,58.54907512,38.40606795,0.059464083,2.985392845
5451.4,140.4,60.1,6.5,2.34,76.34,280.363,8.76,58.54907512,38.40606795,0.059464083,2.985392845
5451.6,140.6,60.1,5.1,2.34,72.95,280.506,8.73,58.54907512,38.40606795,0.059464083,2.985392845
5451.8,140.8,60.2,3.9,2.34,72.23,280.363,8.69,58.54907512,38.40606795,0.059464083,2.985392845
5452,141,60.3,4.1,2.34,79.83,280.363,8.85,66.20170077,30.86106308,0.073069548,2.864166608
5452.2,141.2,60.4,6.3,2.34,77.32,280.363,8.73,66.20170077,30.86106308,0.073069548,2.864166608
5452.4,141.4,60.5,4.9,2.34,78.56,280.506,8.69,66.20170077,30.86106308,0.073069548,2.864166608
5452.6,141.6,60.5,5.1,2.34,79.08,280.363,8.8,66.20170077,30.86106308,0.073069548,2.864166608
5452.8,141.8,60.6,4.1,2.34,76.42,280.363,8.85,66.20170077,30.86106308,0.073069548,2.864166608
5453,142,60.7,5.8,2.34,76.51,280.363,8.79,69.02317514,27.51699013,0.166354227,3.293480505
5453.2,142.2,60.8,5.6,2.34,76.27,280.363,8.69,69.02317514,27.51699013,0.166354227,3.293480505
5453.4,142.4,60.9,5,2.34,70.8,280.506,8.65,69.02317514,27.51699013,0.166354227,3.293480505
5453.6,142.6,61,3.9,2.34,74.72,280.363,8.77,69.02317514,27.51699013,0.166354227,3.293480505
5453.8,142.8,61,5.1,2.34,76.16,280.363,8.77,69.02317514,27.51699013,0.166354227,3.293480505
5454,143,61.2,6.8,2.34,72.82,280.363,8.67,65.26148885,31.48621987,0.185246896,3.067044382
5454.2,143.2,61.2,3.7,2.34,70.48,280.363,8.58,65.26148885,31.48621987,0.185246896,3.067044382
5454.4,143.4,61.3,3.7,2.34,74.35,280.506,8.62,65.26148885,31.48621987,0.185246896,3.067044382
5454.6,143.6,61.4,5,2.34,82.49,280.363,8.8,65.26148885,31.48621987,0.185246896,3.067044382
5454.8,143.8,61.5,6.5,2.34,83.63,280.506,8.74,65.26148885,31.48621987,0.185246896,3.067044382
5455,144,61.5,4.6,2.34,26.44,268.637,7.9,63.91728746,32.31991718,0.063032353,3.699763
5455.2,144.2,61.6,5.2,2.34,75.09,278.363,8.73,63.91728746,32.31991718,0.063032353,3.699763
5455.4,144.4,61.7,5.3,2.34,72.29,280.363,8.78,63.91728746,32.31991718,0.063032353,3.699763
5455.6,144.6,61.8,4.1,2.34,70.92,280.506,8.58,63.91728746,32.31991718,0.063032353,3.699763
5455.8,144.8,61.9,6.1,2.34,75.87,280.363,8.68,63.91728746,32.31991718,0.063032353,3.699763
5456,145,62,5,2.34,71.73,280.506,8.79,67.79190655,27.04746446,0.161925573,4.998703416
5456.2,145.2,62,3.3,2.34,30.74,263.207,7.59,67.79190655,27.04746446,0.161925573,4.998703416
5456.4,145.4,62.1,4.2,2.34,74.5,280.363,8.86,67.79190655,27.04746446,0.161925573,4.998703416
5456.6,145.6,62.2,4.5,2.34,69.83,280.506,8.8,67.79190655,27.04746446,0.161925573,4.998703416
5456.8,145.8,62.2,3.7,2.34,71.72,280.506,8.83,67.79190655,27.04746446,0.161925573,4.998703416
5457,146,62.3,4,2.34,72.96,280.363,8.75,66.0233411,29.63536865,0.102701587,4.238588664
5457.2,146.2,62.4,4.9,2.34,76.54,280.506,8.67,66.0233411,29.63536865,0.102701587,4.238588664
5457.4,146.4,62.5,4.2,2.34,77.46,280.506,8.72,66.0233411,29.63536865,0.102701587,4.238588664
5457.6,146.6,62.5,4.8,2.34,78.72,280.506,8.6,66.0233411,29.63536865,0.102701587,4.238588664
5457.8,146.8,62.7,7.4,2.34,79.42,280.506,8.56,66.0233411,29.63536865,0.102701587,4.238588664
5458,147,62.7,5.2,2.34,75.4,280.506,8.64,66.577268,28.45272993,0.109273374,4.860728697
5458.2,147.2,62.8,4.5,2.34,80.01,280.506,8.68,66.577268,28.45272993,0.109273374,4.860728697
5458.4,147.4,62.9,4.7,2.34,84.67,280.363,8.6,66.577268,28.45272993,0.109273374,4.860728697
5458.6,147.6,63,6.8,2.34,82.29,280.506,8.75,66.577268,28.45272993,0.109273374,4.860728697
5458.8,147.8,63.1,4.8,2.34,79.93,280.506,8.71,66.577268,28.45272993,0.109273374,4.860728697
5459,148,63.2,4.4,2.34,83.2,280.363,8.66,64.54498916,31.75514367,0.065911033,3.633956143
5459.2,148.2,63.3,5.8,2.34,86.75,280.363,8.75,64.54498916,31.75514367,0.065911033,3.633956143
5459.4,148.4,63.3,5.6,2.34,87.25,280.363,8.75,64.54498916,31.75514367,0.065911033,3.633956143
5459.6,148.6,63.5,8.4,2.34,85.95,280.363,8.57,64.54498916,31.75514367,0.065911033,3.633956143
5459.8,148.8,63.6,5.9,2.34,81.43,280.506,8.28,64.54498916,31.75514367,0.065911033,3.633956143
5460,149,63.7,8.3,2.34,82.88,280.506,8.35,65.07895786,31.43856264,0.089855891,3.392623615
5460.2,149.2,63.8,6.4,2.34,83.26,280.363,8.4,65.07895786,31.43856264,0.089855891,3.392623615
5460.4,149.4,63.9,4.6,2.34,60.42,280.506,7.91,65.07895786,31.43856264,0.089855891,3.392623615
5460.6,149.6,64,4.5,2.34,86.47,280.506,8.95,65.07895786,31.43856264,0.089855891,3.392623615
5460.8,149.8,64.1,4.4,2.34,85.35,280.363,8.79,65.07895786,31.43856264,0.089855891,3.392623615
5461,150,64.1,3.8,2.34,83.4,280.363,8.97,63.12399043,33.02316751,0.172642481,3.680199575
5461.2,150.2,64.2,3,2.34,85.96,280.363,8.99,63.12399043,33.02316751,0.172642481,3.680199575
5461.4,150.4,64.2,3.3,2.34,87.48,280.506,8.92,63.12399043,33.02316751,0.172642481,3.680199575
5461.6,150.6,64.3,6.7,2.34,88.89,280.363,8.77,63.12399043,33.02316751,0.172642481,3.680199575
5461.8,150.8,64.4,4.1,2.34,87.65,280.506,8.85,63.12399043,33.02316751,0.172642481,3.680199575
5462,151,64.5,6.2,2.34,87.82,280.506,8.7,65.74629699,31.18747741,0.076947637,2.989277963
5462.2,151.2,64.6,4.3,2.34,85.16,280.506,8.78,65.74629699,31.18747741,0.076947637,2.989277963
5462.4,151.4,64.6,4.1,2.34,85.3,283.363,8.88,65.74629699,31.18747741,0.076947637,2.989277963
5462.6,151.6,64.7,6,2.34,85.59,285.506,8.78,65.74629699,31.18747741,0.076947637,2.989277963
5462.8,151.8,64.8,5.5,2.34,83.75,285.363,8.87,65.74629699,31.18747741,0.076947637,2.989277963
5463,152,64.9,6.1,2.34,82.27,286.65,8.51,65.47589659,31.23918722,0.122992252,3.161923931
5463.2,152.2,65.1,6.7,2.34,83.34,289.653,8.66,65.47589659,31.23918722,0.122992252,3.161923931
5463.4,152.4,65.1,3.8,2.34,80.86,289.653,8.82,65.47589659,31.23918722,0.122992252,3.161923931
5463.6,152.6,65.2,5.2,2.34,83.81,289.653,8.76,65.47589659,31.23918722,0.122992252,3.161923931
5463.8,152.8,65.3,6.5,2.34,85.87,289.653,8.65,65.47589659,31.23918722,0.122992252,3.161923931
5464,153,65.5,8.7,2.34,32.15,209.743,4.86,65.28991625,31.34558143,0.111233991,3.253268331
5464.2,153.2,65.5,2.5,2.34,53.51,284.796,8.27,65.28991625,31.34558143,0.111233991,3.253268331
5464.4,153.4,65.6,6.9,2.34,61.96,283.796,8.52,65.28991625,31.34558143,0.111233991,3.253268331
5464.6,153.6,65.7,7.3,2.34,57.19,284.653,8.36,65.28991625,31.34558143,0.111233991,3.253268331
5464.8,153.8,65.8,4.9,2.34,65.23,288.653,8.61,65.28991625,31.34558143,0.111233991,3.253268331
5465,154,65.9,8.2,2.34,65.09,289.653,8.7,64.97728004,30.88975135,0.102077484,4.030891133
5465.2,154.2,66,5.9,2.33,62.66,289.796,8.66,64.97728004,30.88975135,0.102077484,4.030891133
5465.4,154.4,66.2,6.7,2.33,62.12,289.653,8.85,64.97728004,30.88975135,0.102077484,4.030891133
5465.6,154.6,66.3,10.3,2.33,53.88,289.796,8.54,64.97728004,30.88975135,0.102077484,4.030891133
5465.8,154.8,66.4,6.3,2.33,52.76,289.653,8.73,64.97728004,30.88975135,0.102077484,4.030891133
5466,155,66.5,5.5,2.33,50.38,289.653,8.72,62.14156789,34.38123186,0.104896331,3.372303924
5466.2,155.2,66.6,7.2,2.33,62.03,289.653,8.64,62.14156789,34.38123186,0.104896331,3.372303924
5466.4,155.4,66.7,4.7,2.33,66.97,289.653,8.72,62.14156789,34.38123186,0.104896331,3.372303924
5466.6,155.6,66.9,7.9,2.33,65.07,289.653,8.9,62.14156789,34.38123186,0.104896331,3.372303924
5466.8,155.8,67,5.8,2.33,66.86,289.653,8.94,62.14156789,34.38123186,0.104896331,3.372303924
5467,156,67.1,5.9,2.33,57.81,289.653,9,66.587169,29.91627511,0.026167066,3.470388819
5467.2,156.2,67.1,4.1,2.33,64.27,289.653,9.07,66.587169,29.91627511,0.026167066,3.470388819
5467.4,156.4,67.2,7.1,2.33,65.25,289.653,8.93,66.587169,29.91627511,0.026167066,3.470388819
5467.6,156.6,67.3,3.3,2.33,62.08,289.653,8.93,66.587169,29.91627511,0.026167066,3.470388819
5467.8,156.8,67.4,6.1,2.33,64.04,289.653,8.98,66.587169,29.91627511,0.026167066,3.470388819
5468,157,67.5,4.4,2.33,63.54,289.653,9.09,67.48061936,28.74934625,0.206521052,3.563513338
5468.2,157.2,67.5,4.2,2.33,65.01,289.653,9.02,67.48061936,28.74934625,0.206521052,3.563513338
5468.4,157.4,67.6,6.1,2.33,66.12,289.653,8.94,67.48061936,28.74934625,0.206521052,3.563513338
5468.6,157.6,67.7,5.9,2.33,58.88,289.653,8.85,67.48061936,28.74934625,0.206521052,3.563513338
5468.8,157.8,67.8,4.6,2.33,65.13,289.653,9,67.48061936,28.74934625,0.206521052,3.563513338
5469,158,67.9,5.7,2.33,67.15,289.653,8.97,66.15246324,30.2907776,0.058916959,3.4978422
5469.2,158.2,68,5.4,2.33,70.22,289.796,9,66.15246324,30.2907776,0.058916959,3.4978422
5469.4,158.4,68.1,4.6,2.33,70.05,289.653,8.86,66.15246324,30.2907776,0.058916959,3.4978422
5469.6,158.6,68.2,6.3,2.33,73.91,289.653,8.96,66.15246324,30.2907776,0.058916959,3.4978422
5469.8,158.8,68.3,5.7,2.33,67.96,289.653,9.17,66.15246324,30.2907776,0.058916959,3.4978422
5470,159,68.3,3.4,2.33,70.27,289.653,9.12,71.27502715,24.95373977,0.148247848,3.62298524
5470.2,159.2,68.4,4.4,2.33,70.37,289.653,9.04,71.27502715,24.95373977,0.148247848,3.62298524
5470.4,159.4,68.5,4.3,2.33,71.97,289.653,9.1,71.27502715,24.95373977,0.148247848,3.62298524
5470.6,159.6,68.5,3.3,2.33,72.78,289.653,9.07,71.27502715,24.95373977,0.148247848,3.62298524
5470.8,159.8,68.6,4.5,2.33,69.24,289.653,9.17,71.27502715,24.95373977,0.148247848,3.62298524
5471,160,68.7,2.8,2.33,72.77,288.653,9.2,68.56048204,28.20018143,0.114378214,3.124958311
5471.2,160.2,68.7,5.1,2.33,74.93,289.653,8.75,68.56048204,28.20018143,0.114378214,3.124958311
5471.4,160.4,68.9,7,2.33,75.73,289.653,8.79,68.56048204,28.20018143,0.114378214,3.124958311
5471.6,160.6,69,7.5,2.33,48.36,289.653,8.33,68.56048204,28.20018143,0.114378214,3.124958311
5471.8,160.8,69.1,4.6,2.33,71.13,289.653,8.99,68.56048204,28.20018143,0.114378214,3.124958311
5472,161.02,69.2,7.3,2.33,65.98,289.653,8.77,65.37259007,30.04227717,0.198572762,4.386559992
5472.2,161.2,69.3,4.6,2.33,62.07,289.653,8.84,65.37259007,30.04227717,0.198572762,4.386559992
5472.4,161.4,69.3,2.2,2.33,67.65,289.653,9.06,65.37259007,30.04227717,0.198572762,4.386559992
5472.6,161.6,69.4,5.3,2.33,72.4,289.653,8.88,65.37259007,30.04227717,0.198572762,4.386559992
5472.8,161.8,69.5,6.6,2.33,75.1,289.653,9.02,65.37259007,30.04227717,0.198572762,4.386559992
5473,162,69.6,5,2.33,70,289.653,9,66.42624964,28.95001257,0.171701473,4.452036317
5473.2,162.2,69.6,3.8,2.33,67.5,289.51,9.13,66.42624964,28.95001257,0.171701473,4.452036317
5473.4,162.4,69.7,3.8,2.33,70.43,289.653,9.13,66.42624964,28.95001257,0.171701473,4.452036317
5473.6,162.6,69.8,5.2,2.33,67.28,289.653,8.84,66.42624964,28.95001257,0.171701473,4.452036317
5473.8,162.8,69.9,5.7,2.33,69.54,289.653,8.85,66.42624964,28.95001257,0.171701473,4.452036317
5474,163,70,6.6,2.33,69.77,289.653,8.68,59.70105492,29.16389551,0.224811816,10.91023776
5474.2,163.2,70.1,6.3,2.33,70.14,289.653,8.82,59.70105492,29.16389551,0.224811816,10.91023776
5474.4,163.4,70.2,6.3,2.33,69.51,289.653,8.92,59.70105492,29.16389551,0.224811816,10.91023776
5474.6,163.6,70.3,7,2.33,61.08,289.653,8.88,59.70105492,29.16389551,0.224811816,10.91023776
5474.8,163.8,70.4,3.3,2.33,57.04,289.653,9.01,59.70105492,29.16389551,0.224811816,10.91023776
5475,164,70.5,4.6,2.33,67.46,289.653,8.96,56.88193043,29.63301688,0.093149741,13.39190295
5475.2,164.2,70.5,4.7,2.33,62.85,289.653,9.13,56.88193043,29.63301688,0.093149741,13.39190295
5475.4,164.4,70.6,3.9,2.33,69.08,289.653,9.19,56.88193043,29.63301688,0.093149741,13.39190295
5475.6,164.6,70.7,4.3,2.33,69.04,289.653,8.99,56.88193043,29.63301688,0.093149741,13.39190295
5475.8,164.8,70.9,10.8,2.33,31.39,289.653,8.33,56.88193043,29.63301688,0.093149741,13.39190295
5476,165,71,7.8,2.32,50.09,289.653,8.6,55.86131266,30.1851706,0.106570404,13.84694634
5476.2,165.2,71.1,9.7,2.32,50.62,289.653,8.43,55.86131266,30.1851706,0.106570404,13.84694634
5476.4,165.4,71.3,8.1,2.32,46.99,289.653,8.5,55.86131266,30.1851706,0.106570404,13.84694634
5476.6,165.6,71.4,6.5,2.32,27.21,289.653,7.93,55.86131266,30.1851706,0.106570404,13.84694634
5476.8,165.8,71.5,4,2.32,52.41,289.653,8.56,55.86131266,30.1851706,0.106570404,13.84694634
5477,166,71.5,4.5,2.32,62.79,289.653,8.8,51.00744004,29.54731752,0.098713673,19.34652877
5477.2,166.2,71.6,6.4,2.32,62.57,289.51,8.51,51.00744004,29.54731752,0.098713673,19.34652877
5477.4,166.4,71.8,8.1,2.32,72.8,289.653,8.67,51.00744004,29.54731752,0.098713673,19.34652877
5477.6,166.6,71.9,4.6,2.32,65.45,289.51,8.82,51.00744004,29.54731752,0.098713673,19.34652877
5477.8,166.8,72,6.7,2.32,67.08,289.653,8.87,51.00744004,29.54731752,0.098713673,19.34652877
5478,167,72,2.4,2.32,61.97,284.51,8.59,59.0966866,30.81725397,0.12066521,9.965394228
5478.2,167.2,72.1,7.5,2.32,69.09,284.51,8.63,59.0966866,30.81725397,0.12066521,9.965394228
5478.4,167.4,72.2,6.7,2.32,68.29,284.51,8.6,59.0966866,30.81725397,0.12066521,9.965394228
5478.6,167.6,72.4,7.2,2.32,69.74,284.51,8.35,59.0966866,30.81725397,0.12066521,9.965394228
5478.8,167.8,72.5,8.5,2.31,71.43,284.51,8.35,59.0966866,30.81725397,0.12066521,9.965394228
5479,168,72.6,5.4,2.31,74.08,284.51,8.67,56.43686942,30.16348399,0.067556518,13.33209007
5479.2,168.2,72.7,6.2,2.31,76.28,284.653,8.61,56.43686942,30.16348399,0.067556518,13.33209007
5479.4,168.4,72.8,5.9,2.31,75.71,284.51,8.73,56.43686942,30.16348399,0.067556518,13.33209007
5479.6,168.6,72.9,5.6,2.31,76.94,284.653,8.7,56.43686942,30.16348399,0.067556518,13.33209007
5479.8,168.8,73,5.7,2.31,70.56,284.653,8.62,56.43686942,30.16348399,0.067556518,13.33209007
5480,169,73.1,4.6,2.31,76.46,284.653,8.84,58.16309709,22.71131056,0.114142456,19.01144989
5480.2,169.2,73.2,5.7,2.31,77.75,284.653,8.96,58.16309709,22.71131056,0.114142456,19.01144989
5480.4,169.4,73.3,6.6,2.31,72.24,284.653,8.74,58.16309709,22.71131056,0.114142456,19.01144989
5480.6,169.6,73.3,5.2,2.31,77.59,284.653,8.41,58.16309709,22.71131056,0.114142456,19.01144989
5480.8,169.8,73.5,8.3,2.31,77.08,284.51,8.68,58.16309709,22.71131056,0.114142456,19.01144989
5481,170,73.6,8.8,2.31,74.98,284.51,8.55,59.67341076,26.83084012,0.108261444,13.38748768
